"id","x (m)","y (m)","z (m)","power","max_power","is_active","BR_Served","max_distance","supported_tech","connectedUsers","servedTraffic","BSType","RoutetoPoP","HopCount"
"0","153600.0","191330.0","14.0","1.0","40.0","true","1030.0","0.0","_5G_FWA","0","0.0","POP","","2147483647"
"1","154387.95818878917","191533.7443145996","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-28-111-240-21-32-46-1-","7"
"2","153905.3962818035","191779.68921963326","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-214-217-12-124-101-2-","6"
"3","153412.0024413833","191328.73650622775","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-195-94-22-3-","4"
"4","153957.63069315228","191894.94145566123","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-214-217-12-124-101-2-4-","7"
"5","153620.51798699604","191371.95377512687","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-5-","1"
"6","153612.8989999576","191477.61339970535","2.75","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-8-6-","2"
"7","153868.39120866742","191259.79661519837","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-28-253-7-","3"
"8","153582.45027865475","191287.53502412586","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-8-","1"
"9","153901.09912836648","191498.85531547767","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-119-130-220-77-127-9-","6"
"10","153963.497146265","191668.2083339606","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-214-217-12-124-10-","5"
"11","153928.22622657096","191338.05151905515","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-28-111-178-11-","4"
"12","153749.01589238687","191563.9749501225","4.0","1.0","40.0","true","1030.0","0.0","_5G_FWA","0","0.0","EDGE","0-214-217-12-","3"
"13","154069.18112379682","191939.67477866032","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-144-181-270-36-88-191-109-201-13-","9"
"14","153984.042690324","191461.9913928521","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-28-111-178-11-236-14-","6"
"15","154230.70745156164","191224.1460287014","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-28-111-240-21-138-291-262-61-15-","9"
"16","154204.54601512066","191284.39682959887","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-28-111-240-21-138-291-262-61-16-","9"
"17","153786.11122478865","191875.72133665183","2.19","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-214-217-12-124-10-100-234-17-","8"
"18","154100.6093948202","191821.73198579444","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-214-217-12-124-10-69-165-18-","8"
"19","153749.0870610287","191306.38954705803","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-119-19-","2"
"20","154113.7717978587","191357.83826102602","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-28-111-240-20-","4"
"21","154078.32040612857","191331.28278803968","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-28-111-240-21-","4"
"22","153357.9683597891","191407.74300443457","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-195-94-22-","3"
"23","153176.28411081876","191328.57175148823","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-195-94-22-103-23-","5"
"24","153843.4718242708","191907.70190797167","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-214-217-12-124-10-100-234-24-","8"
"25","154514.23226888248","191683.4627249754","1.58","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","","2147483647"
"26","154023.55796473834","191302.97752834763","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-28-111-178-26-","4"
"27","153899.93472597","191760.5091787878","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-144-181-270-36-88-254-27-","7"
"28","153692.80950696097","191299.38336105153","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-28-","1"
"29","154047.76188795568","191312.93989277433","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-28-253-7-29-","4"
"30","153822.4520338837","191733.12531959917","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-144-181-270-51-288-243-52-30-","8"
"31","154193.71853283144","191581.56550910466","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-144-181-270-36-88-33-146-142-31-","9"
"32","154157.08699825953","191358.08000312993","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-28-111-240-21-32-","5"
"33","154023.6924238811","191622.92039486472","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-144-181-270-36-88-33-","6"
"34","153848.3735089497","191462.79855434093","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-119-130-220-77-127-34-","6"
"35","153806.0173176275","191857.71426070694","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-144-181-270-51-209-132-53-35-","8"
"36","153741.30274469088","191593.35854081062","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-144-181-270-36-","4"
"37","153657.6348334853","191281.84310733972","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-8-37-","2"
"38","153915.22989329146","191311.73141879105","2.54","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-28-111-178-11-38-","5"
"39","153816.08951314227","191767.41358106455","1.7400000000000002","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-144-181-270-51-288-243-52-39-","8"
"40","153930.42373137144","191518.27470847638","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-119-130-220-77-127-40-","6"
"41","153638.9600413532","191443.76703704466","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-214-217-41-","3"
"42","154041.58868224398","191310.47481522866","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-28-253-7-42-","4"
